Age,Marital,Default,Balance,Housing Loan,Personal Loan,Current Campaign,Churn
21,Married,1,94226,1,0,0,1
77,Married,1,5393,0,0,0,0
74,Single,1,67939,0,0,1,1
62,Single,1,67082,0,0,0,1
37,Divorced,0,26893,1,1,1,0
34,Single,1,7388,0,1,1,0
72,Married,1,60969,0,1,1,1
24,Married,1,34660,1,1,1,0
21,Married,1,87244,1,1,1,0
46,Married,0,22726,0,0,0,1
31,Divorced,1,77544,0,0,1,1
20,Divorced,0,99553,1,1,1,0
41,Single,0,60996,0,0,0,0
54,Single,1,-1889,1,0,1,0
33,Single,1,15545,1,1,0,1
75,Divorced,0,38168,1,1,0,0
72,Married,1,379,0,0,0,1
69,Single,1,93773,1,0,0,1
21,Married,0,85346,0,1,1,0
73,Single,0,39120,0,0,1,0
79,Single,1,15809,1,1,1,0
41,Single,1,50813,1,0,0,1
51,Single,1,72005,1,0,0,1
47,Single,0,25967,1,1,0,0
35,Married,1,7748,0,0,1,0
36,Single,0,21424,0,1,0,0
48,Married,0,84512,1,0,1,0
77,Divorced,1,21914,0,0,1,0
77,Single,0,93603,1,1,0,1
36,Married,1,76478,0,0,0,1
66,Divorced,1,17491,0,1,0,0
63,Divorced,0,47454,0,1,0,0
36,Divorced,1,68069,1,0,0,1
39,Married,0,49925,0,1,1,0
41,Single,0,87119,0,1,1,0
62,Single,1,35049,0,1,0,1
29,Married,1,25821,0,0,0,1
47,Single,1,93797,1,1,0,1
75,Married,1,27945,0,1,1,0
55,Single,0,15384,1,0,1,0
70,Divorced,0,26410,1,1,1,0
48,Single,0,75734,0,1,1,0
53,Married,1,61766,0,1,0,1
36,Married,0,92890,1,0,1,0
65,Divorced,0,5169,1,0,1,0
62,Married,1,38129,1,0,0,1
53,Single,1,95445,0,0,0,1
47,Single,1,1830,0,0,1,0
72,Divorced,0,54306,1,0,0,0
66,Married,1,84940,1,1,0,1
72,Divorced,0,63267,1,0,0,0
50,Single,0,25757,0,0,1,0
35,Divorced,0,61867,0,0,1,0
69,Married,0,33650,1,0,0,1
66,Divorced,0,31766,0,1,0,1
76,Married,1,79478,1,1,1,0
45,Married,0,30419,0,0,1,0
76,Single,1,14668,1,1,0,1
64,Single,0,14246,0,0,0,1
28,Single,0,22996,0,1,1,0
74,Married,1,49312,0,0,0,1
77,Divorced,0,1065,0,0,1,0
71,Married,0,8467,0,0,0,0
62,Single,1,48646,0,0,1,0
50,Single,1,19007,0,1,0,0
34,Divorced,0,66079,1,0,1,0
23,Single,0,26702,1,1,0,0
21,Single,0,92369,1,1,0,1
37,Single,1,73569,0,1,0,1
65,Divorced,0,51952,0,0,0,1
64,Married,1,56065,0,1,1,0
44,Single,1,32169,1,1,0,0
32,Divorced,0,14829,1,1,1,0
23,Single,1,58135,1,0,1,0
64,Divorced,0,2522,1,1,0,0
31,Single,0,83687,1,0,1,0
77,Divorced,1,33319,1,1,0,0
28,Single,1,24543,0,1,1,0
56,Married,1,28473,1,0,0,0
26,Single,1,5699,0,0,0,0
43,Divorced,1,66165,1,1,1,0
33,Single,1,38455,1,0,1,1
22,Married,0,73692,0,1,0,0
74,Single,0,15441,0,1,1,0
69,Divorced,0,28716,0,0,0,0
78,Divorced,1,60175,1,0,0,1
27,Married,1,4834,1,0,1,0
67,Divorced,1,16179,0,1,0,1
20,Single,0,24219,1,1,1,0
30,Single,0,13782,0,1,0,0
60,Single,1,79363,1,0,0,0
66,Divorced,1,72967,1,0,0,1
47,Single,1,7496,1,0,1,0
79,Single,1,86867,0,1,0,1
71,Single,0,37238,1,0,0,0
62,Married,0,44025,0,0,1,0
23,Divorced,0,57886,0,1,0,1
34,Divorced,1,21563,0,0,1,0
76,Divorced,0,1712,0,0,1,0
62,Married,1,92067,0,1,1,0
68,Divorced,1,43489,0,1,0,1
70,Married,1,30664,0,1,1,0
36,Married,0,10420,0,1,0,0
59,Divorced,0,52610,0,1,1,0
52,Single,1,3315,1,1,0,0
63,Single,0,68917,0,0,1,0
43,Divorced,1,73033,1,0,1,0
68,Divorced,1,92576,0,1,1,0
22,Married,1,95911,1,1,0,1
46,Divorced,0,77030,1,0,1,0
54,Married,0,61910,1,1,0,1
37,Divorced,1,95288,1,1,0,1
66,Single,0,58972,1,0,0,0
38,Single,0,88893,1,0,0,1
27,Divorced,0,53919,0,1,0,0
22,Married,0,80486,0,1,0,0
53,Single,1,79288,0,0,1,0
23,Married,0,2132,0,1,1,0
43,Divorced,1,39598,0,0,0,1
21,Divorced,1,91812,0,0,0,1
79,Single,0,18551,1,1,1,0
56,Divorced,1,90511,0,0,1,1
56,Single,1,66206,1,0,0,1
67,Married,0,72900,1,0,1,0
52,Single,1,24296,1,1,0,1
18,Single,1,88216,1,1,1,1
41,Married,0,16066,1,1,1,0
74,Single,0,26892,1,0,1,0
53,Single,0,73577,0,0,1,0
23,Divorced,0,72590,1,1,1,0
58,Married,0,75173,1,0,0,0
71,Single,1,74293,0,0,0,1
63,Married,1,62771,0,1,1,0
77,Married,0,25484,0,0,0,0
61,Single,0,75865,0,0,0,1
77,Divorced,1,97074,0,0,1,1
74,Married,0,25115,0,0,0,1
48,Single,0,24038,0,0,0,0
37,Married,1,34622,1,0,1,0
41,Divorced,1,33886,0,1,0,1
42,Divorced,1,49284,1,1,1,0
53,Divorced,0,7901,0,0,1,0
38,Single,1,54377,0,1,0,1
47,Single,0,80910,1,1,1,0
41,Divorced,1,47862,0,1,0,1
61,Single,0,30806,0,0,0,0
59,Divorced,0,15659,0,1,1,0
47,Single,0,21453,0,0,0,1
39,Divorced,1,28498,0,1,0,1
45,Married,1,68393,0,1,0,1
24,Divorced,1,14312,0,0,0,1
52,Divorced,0,-564,1,1,0,0
72,Single,1,25569,0,0,0,1
45,Single,1,56813,1,1,0,1
31,Single,0,88485,1,1,1,1
73,Single,0,71229,1,1,0,1
27,Single,1,43986,1,1,1,0
33,Single,1,51177,1,0,1,0
33,Married,1,7305,1,0,0,0
71,Divorced,0,30646,1,1,1,0
48,Divorced,1,90838,0,0,1,1
59,Divorced,0,74126,0,1,1,0
42,Married,0,38430,0,0,0,0
30,Divorced,1,66659,1,0,1,1
23,Married,1,2158,0,0,1,0
61,Married,0,72236,1,1,1,0
26,Married,0,74067,1,0,1,0
62,Divorced,1,25738,0,0,1,0
53,Married,1,7879,1,1,1,0
73,Divorced,1,3543,1,1,0,1
60,Divorced,0,45924,0,1,1,0
37,Single,0,40348,1,0,1,0
35,Single,1,82117,0,0,0,1
75,Married,0,34679,1,0,0,0
60,Married,0,77118,1,0,1,0
74,Divorced,1,41888,0,0,1,0
38,Married,0,28276,0,0,0,0
21,Married,1,2799,0,1,1,0
67,Divorced,1,88627,1,0,1,0
50,Married,0,91770,1,0,0,1
44,Married,0,88141,0,0,1,0
24,Divorced,1,58558,0,1,0,1
23,Divorced,0,34534,0,0,1,0
32,Single,1,29668,1,1,1,0
35,Divorced,0,2111,1,0,0,1
49,Single,0,22686,0,1,0,0
73,Married,0,70551,0,1,1,0
28,Divorced,1,70392,0,1,1,0
37,Divorced,0,14490,1,0,1,0
41,Divorced,1,33194,0,1,0,1
32,Married,1,12497,0,0,0,0
65,Single,1,51516,0,1,0,1
24,Married,0,86730,1,0,0,0
38,Married,1,42104,1,1,0,1
59,Divorced,1,3316,0,1,0,0
43,Single,0,36130,1,0,1,0
61,Married,1,68229,0,1,0,0
73,Divorced,1,27954,0,0,0,1
31,Married,0,19652,0,1,0,0
74,Married,1,12178,0,1,0,1
54,Divorced,0,49163,1,0,1,0
75,Divorced,1,12751,0,0,0,1
38,Single,1,63961,0,0,1,0
35,Married,0,1044,1,1,0,0
22,Divorced,1,61165,0,0,1,1
20,Divorced,1,9480,1,0,0,1
40,Single,1,63439,0,1,0,1
43,Single,0,41874,0,0,0,0
54,Divorced,0,64775,0,0,0,0
41,Single,0,4566,0,1,1,0
66,Divorced,0,83311,1,1,1,0
36,Married,0,51149,0,1,0,1
68,Single,1,1006,1,1,0,0
42,Married,0,70561,1,1,1,0
38,Married,0,17423,1,0,1,0
29,Married,0,88710,0,1,1,0
74,Divorced,1,90199,1,1,0,0
78,Married,1,31952,1,1,1,0
58,Married,0,25326,1,0,0,0
50,Married,1,29139,0,0,0,1
67,Divorced,1,60103,0,0,1,0
70,Married,1,58857,1,0,0,1
21,Married,1,71638,1,1,0,1
59,Single,0,70652,0,1,1,0
74,Divorced,0,10937,1,1,0,0
24,Married,1,28161,1,0,1,0
39,Single,1,2383,1,1,1,0
72,Divorced,1,83856,0,0,1,0
50,Divorced,1,68043,1,0,0,1
34,Divorced,0,12735,1,0,1,0
41,Divorced,1,57919,0,1,1,0
78,Divorced,0,93249,1,1,0,0
78,Divorced,1,80055,0,1,0,1
51,Married,0,65561,0,1,1,0
45,Married,1,83455,0,0,0,1
75,Married,0,35622,1,1,0,0
60,Married,0,36135,1,0,0,1
58,Single,0,33658,1,0,0,0
56,Married,1,82677,1,0,0,1
39,Divorced,0,27696,1,0,1,0
66,Married,1,1773,1,0,1,0
34,Married,0,22956,1,0,1,0
51,Divorced,0,13819,1,0,0,1
23,Married,1,-472,0,1,0,1
63,Married,0,84491,1,1,1,0
23,Married,1,42588,1,0,1,0
51,Single,1,68585,0,1,1,1
18,Married,1,97152,1,1,0,1
27,Divorced,1,18511,0,1,1,0
38,Divorced,0,8119,1,1,0,0
22,Married,0,73893,1,0,1,1
19,Married,1,14167,0,1,1,0
39,Married,0,54503,0,0,0,0
65,Divorced,0,85789,1,0,0,1
74,Divorced,1,32889,0,1,1,0
19,Single,0,43678,1,1,1,0
27,Single,1,93334,1,0,1,0
51,Single,0,58262,1,0,0,1
33,Divorced,0,2681,1,1,0,0
65,Single,1,78291,1,1,1,1
68,Married,0,64008,1,0,1,0
78,Married,0,96417,0,1,1,0
56,Divorced,1,11690,0,0,0,1
39,Single,0,23912,0,0,1,0
29,Married,1,4473,1,0,1,0
41,Divorced,0,39298,0,0,0,0
64,Single,1,16669,1,1,1,0
57,Married,1,97500,0,0,1,0
55,Single,1,79998,1,0,0,1
77,Divorced,1,18943,1,1,0,0
76,Single,1,36785,1,1,1,0
27,Divorced,0,98956,1,0,0,1
52,Single,0,61427,1,1,0,0
68,Married,1,60001,0,1,0,1
66,Divorced,0,59724,1,0,0,0
49,Divorced,1,8832,0,1,0,1
24,Divorced,0,3385,1,1,0,0
38,Single,0,93898,1,1,0,1
37,Single,1,12708,1,1,1,0
43,Married,1,56600,0,1,0,1
21,Divorced,0,21438,1,0,0,0
63,Divorced,0,80747,0,1,0,1
69,Single,1,78107,1,0,0,1
39,Single,0,58062,0,0,1,0
32,Married,0,63428,0,1,1,0
73,Married,1,84843,0,1,0,1
57,Single,0,9002,1,1,1,0
38,Divorced,1,34153,1,1,1,0
32,Married,1,20440,0,1,1,0
39,Single,1,65501,1,1,1,1
69,Single,0,30556,1,1,1,0
45,Divorced,0,65963,1,1,0,1
31,Single,1,99145,0,1,0,1
44,Single,1,88725,0,1,0,1
78,Married,0,88674,1,1,1,0
58,Single,0,4563,0,1,0,0
57,Single,0,77923,1,0,1,0
75,Married,1,3840,1,1,0,0
45,Divorced,1,13154,0,0,0,1
43,Divorced,0,22194,0,0,0,0
66,Married,0,63020,1,1,0,0
19,Married,0,44861,1,0,1,0
42,Divorced,1,20448,1,1,0,0
73,Divorced,1,94460,0,1,0,1
79,Divorced,0,21528,0,0,1,0
20,Divorced,0,27402,1,1,1,0
25,Divorced,1,2352,1,0,0,1
61,Married,1,-1816,0,0,0,1
50,Single,0,8384,1,1,1,0
59,Divorced,0,12319,0,0,1,0
69,Divorced,0,18449,0,0,0,1
52,Single,1,54333,1,1,1,0
23,Single,0,39205,1,0,1,0
56,Single,1,8426,0,1,0,0
69,Single,1,5504,1,1,0,0
40,Single,0,54578,0,1,0,0
42,Single,0,56209,0,1,1,0
76,Married,1,31368,0,0,0,1
67,Single,0,50185,1,1,0,0
60,Single,1,95630,1,0,0,1
36,Married,0,78221,1,0,1,0
22,Single,0,6724,0,1,0,1
68,Divorced,0,3084,0,1,0,0
28,Divorced,0,32810,0,1,1,0
73,Single,1,80277,0,0,1,0
29,Married,1,80297,1,1,0,1
27,Divorced,1,76872,1,0,0,1
25,Married,0,18872,1,1,0,0
41,Divorced,1,76950,0,1,1,0
77,Single,1,68333,0,0,0,1
45,Married,1,66843,1,0,0,1
58,Married,0,96104,0,1,1,0
53,Married,1,596,1,1,1,0
54,Divorced,0,15167,0,1,0,1
38,Divorced,0,85844,0,0,1,0
25,Divorced,1,87751,0,1,0,1
72,Single,0,75331,0,1,0,1
26,Divorced,1,78520,0,0,1,1
64,Single,1,56326,1,1,1,0
32,Married,1,75670,1,0,1,0
65,Married,1,8782,1,0,1,0
63,Single,1,40002,0,1,0,1
57,Divorced,0,85187,1,1,1,0
35,Single,1,22022,1,0,1,0
59,Married,0,82458,0,0,0,1
77,Married,1,12618,0,1,0,0
37,Single,1,15245,1,0,0,1
23,Divorced,1,81796,1,0,1,1
29,Divorced,0,8027,1,1,0,0
19,Single,0,11986,1,0,1,0
24,Single,0,1526,1,0,1,0
33,Divorced,0,89797,0,0,1,0
20,Married,1,42361,1,0,1,0
62,Single,1,65158,1,0,0,1
20,Divorced,0,36286,1,0,0,1
44,Divorced,0,27533,1,1,0,0
67,Married,0,98961,1,1,0,1
60,Married,1,16316,1,1,0,0
57,Married,0,6699,0,1,1,0
55,Married,0,77491,0,0,1,0
50,Married,1,95079,0,1,1,0
45,Single,0,98960,1,0,1,0
18,Divorced,1,56465,1,1,0,1
72,Single,1,14673,0,0,1,0
25,Single,1,21395,1,1,1,0
54,Single,1,21707,1,0,1,0
49,Single,1,82749,1,1,1,0
77,Single,0,73937,0,1,1,0
65,Married,0,84732,0,1,1,0
60,Married,1,54416,0,1,0,1
54,Divorced,1,89512,1,1,0,1
21,Single,0,6758,0,0,1,0
47,Divorced,0,65009,0,1,1,0
23,Married,1,11281,0,0,1,0
63,Married,0,30548,1,1,1,0
71,Married,0,16371,0,1,1,0
36,Single,1,91899,0,1,0,1
49,Single,0,75593,1,0,0,1
26,Married,0,17644,0,1,1,0
29,Divorced,0,91659,1,1,0,1
28,Divorced,0,21874,1,0,1,0
63,Married,1,86659,0,0,1,0
72,Divorced,0,12281,0,0,0,0
33,Married,1,66787,0,0,0,1
18,Divorced,0,20289,1,1,0,0
62,Married,1,3054,0,0,0,1
72,Divorced,1,98020,0,0,1,1
70,Single,0,64846,0,1,0,1
38,Married,1,92682,1,0,0,1
47,Married,1,47769,1,0,0,1
30,Divorced,1,27312,1,0,1,1
51,Married,1,94517,0,1,1,0
21,Married,1,2257,0,0,1,0
45,Married,0,13846,1,0,0,0
55,Single,1,20483,0,0,0,1
75,Single,1,24558,0,1,0,1
48,Divorced,0,41188,1,1,1,0
76,Single,0,11012,1,0,0,0
72,Divorced,1,31236,1,1,0,0
44,Single,0,43076,0,0,1,0
22,Divorced,0,46402,0,1,0,0
42,Single,0,92467,0,1,0,1
20,Single,0,30076,1,0,0,0
50,Divorced,0,78337,1,0,0,1
21,Married,0,73164,0,0,1,0
42,Married,1,72264,1,1,1,0
37,Single,1,15335,1,0,1,0
51,Divorced,0,41773,0,1,0,0
43,Married,0,50158,1,1,0,0
79,Divorced,1,26570,0,0,1,0
79,Married,0,85995,1,1,0,1
22,Divorced,1,38658,0,1,1,0
52,Single,0,57184,1,0,1,0
78,Divorced,1,70613,0,1,0,1
45,Married,1,56194,1,1,1,0
46,Single,0,65507,1,0,1,0
26,Divorced,0,31959,1,0,1,0
69,Married,0,51072,1,0,1,0
55,Single,0,43588,1,1,1,0
67,Divorced,1,38533,0,1,1,0
23,Married,0,66582,0,1,0,0
36,Divorced,1,59743,0,0,1,1
77,Divorced,0,42518,1,1,1,0
61,Single,1,10703,0,1,0,0
74,Single,0,47456,1,1,0,0
28,Married,0,53491,1,0,1,0
19,Single,1,6043,0,0,0,1
64,Married,0,66340,0,0,0,0
61,Divorced,0,8176,1,1,1,0
61,Divorced,0,1936,1,1,0,0
26,Married,0,29174,0,0,1,0
38,Divorced,0,80632,0,0,1,0
41,Single,1,86768,1,1,1,1
51,Divorced,0,23909,1,0,1,0
39,Single,1,42158,0,1,0,1
20,Married,0,6366,1,0,1,0
29,Married,0,83125,1,0,0,0
45,Divorced,1,52337,0,0,0,1
47,Divorced,1,57331,0,1,1,0
43,Single,1,60197,1,0,1,0
65,Single,1,70042,1,1,0,1
38,Divorced,1,48924,0,0,1,0
45,Divorced,0,26842,1,0,1,0
73,Married,1,15458,0,1,1,0
43,Married,1,85367,1,1,0,1
79,Married,0,63382,0,0,0,1
50,Divorced,0,72319,1,1,0,1
38,Divorced,1,9170,1,0,0,1
52,Divorced,1,78145,1,1,1,0
69,Married,1,42942,0,1,1,0
51,Divorced,0,86571,0,0,0,1
58,Single,1,14208,0,0,0,1
68,Divorced,0,33178,1,1,0,1
64,Divorced,0,77172,1,1,0,1
35,Divorced,0,7039,0,0,0,1
75,Divorced,0,12990,0,1,1,0
28,Divorced,1,4441,1,1,0,0
74,Single,0,72221,1,1,0,0
40,Single,0,77314,1,1,1,0
65,Divorced,1,43959,1,0,1,0
39,Married,0,24862,0,0,1,0
34,Divorced,1,25273,0,1,0,0
22,Divorced,0,91949,1,1,1,0
61,Divorced,1,40500,1,0,0,1
28,Married,0,1956,1,1,0,0
47,Married,0,70089,0,1,1,0
32,Married,1,86789,0,1,0,1
44,Single,0,87451,1,1,0,1
52,Married,0,365,1,1,1,0
50,Single,1,70204,1,0,1,0
37,Single,0,3000,1,1,1,0
78,Married,0,55072,1,1,1,0
33,Married,1,50499,1,1,1,0
51,Married,1,67211,0,0,1,1
19,Single,1,10907,0,1,1,0
52,Divorced,1,15336,0,1,1,0
57,Married,1,83220,1,0,1,1
73,Married,0,91847,1,0,1,0
45,Married,1,50331,1,0,0,1
64,Single,0,78672,0,0,0,0
56,Single,1,75755,1,1,0,1
23,Divorced,0,66783,0,1,1,0
26,Married,0,67951,1,1,0,1
37,Single,1,50509,1,0,0,1
77,Divorced,0,4472,1,1,0,0
18,Married,0,20380,0,0,0,1
25,Single,1,25280,0,0,0,1
72,Married,1,19859,0,1,1,0
40,Married,1,97341,1,0,1,1
20,Single,1,46402,0,0,1,0
21,Single,0,6262,1,1,0,0
75,Single,0,9066,1,1,0,0
42,Married,0,13554,0,0,1,0
64,Married,0,5008,0,1,1,0
55,Divorced,0,85851,1,1,1,0
32,Married,0,78799,1,0,0,1
38,Single,1,14238,1,0,1,0
52,Married,0,80025,1,1,1,0
74,Divorced,0,15153,0,1,1,0
70,Divorced,0,57353,0,0,1,0
70,Single,1,50092,0,1,1,0
63,Single,1,41152,1,0,0,1
69,Divorced,1,47104,1,0,0,1
31,Divorced,1,22283,1,1,1,0
53,Divorced,0,44429,0,1,0,1
29,Single,0,75223,1,1,1,0
34,Divorced,0,86534,1,1,1,0
56,Divorced,1,52957,0,1,0,1
26,Single,0,26887,0,0,0,0
52,Married,0,44172,1,1,0,1
77,Married,0,2355,0,0,0,0
30,Divorced,1,31701,1,1,1,0
32,Married,1,39534,0,0,0,0
35,Married,1,69442,1,1,1,0
68,Married,0,59274,0,1,1,0
50,Married,0,76108,0,0,1,0
23,Divorced,0,10279,0,1,1,0
76,Married,0,41491,0,1,1,0
44,Married,1,74147,1,0,0,1
40,Single,0,6261,1,0,1,0
76,Divorced,1,2474,0,0,0,0
44,Single,0,89414,1,1,1,0
51,Single,1,26390,0,0,0,1
73,Divorced,0,24925,0,0,0,1
63,Married,0,80174,1,1,1,0
55,Single,1,57051,1,1,1,0
31,Divorced,1,87007,1,1,0,1
53,Married,0,2787,1,1,1,0
70,Divorced,0,71398,1,1,1,0
25,Single,0,56177,1,1,0,1
79,Married,1,41724,1,0,0,0
52,Married,0,8663,0,0,1,0
36,Divorced,1,14120,1,1,1,0
47,Married,0,20740,0,0,1,0
31,Single,0,35,1,0,1,0
76,Single,0,98271,1,0,0,1
37,Single,0,55443,0,0,0,0
66,Divorced,1,65388,0,1,1,0
42,Married,1,50335,0,1,0,1
57,Married,0,41315,0,0,0,0
41,Married,0,62165,1,1,0,1
31,Single,0,44627,1,0,0,0
43,Married,1,6303,0,0,0,1
55,Single,0,47334,0,1,0,0
40,Married,1,53892,1,0,0,1
39,Single,1,59196,1,1,1,0
65,Married,1,63700,0,1,1,1
74,Divorced,1,37726,1,1,0,1
36,Divorced,0,98441,1,1,0,1
63,Single,0,73751,0,1,0,0
68,Single,1,47606,0,1,0,1
20,Married,0,28694,0,1,0,0
59,Married,0,29253,0,1,1,0
36,Divorced,0,22230,1,1,0,0
26,Married,1,51974,0,0,1,0
45,Single,0,61545,1,1,1,0
37,Single,0,14925,1,0,0,0
62,Single,0,4033,1,1,0,0
24,Single,0,60461,1,0,0,0
31,Single,0,665,0,1,1,0
26,Divorced,0,25025,1,1,1,0
76,Divorced,0,21533,0,1,1,0
77,Single,0,43897,1,0,0,0
72,Married,0,75661,0,0,0,1
74,Single,0,18998,1,1,0,0
77,Divorced,1,59248,1,0,0,1
36,Single,0,21057,0,1,0,0
64,Divorced,1,77244,0,0,0,1
69,Divorced,0,81608,0,0,1,0
31,Single,1,68631,0,0,1,0
73,Single,1,95031,1,1,0,1
55,Married,0,65173,1,0,0,0
70,Divorced,1,78206,1,0,1,1
78,Married,1,36734,1,1,1,0
53,Single,1,60072,1,1,1,0
57,Divorced,0,62175,0,0,0,1
34,Married,1,61783,0,0,1,0
47,Married,1,92194,1,1,1,0
26,Married,0,68739,0,1,1,0
50,Single,1,85054,1,1,1,0
73,Single,1,49042,1,1,1,0
69,Single,1,50357,0,1,0,1
42,Divorced,0,6669,1,0,0,0
31,Single,1,65902,0,1,1,0
28,Divorced,0,16910,1,1,0,0
70,Married,1,54959,0,0,0,1
52,Married,1,94623,1,1,1,1
58,Single,1,-1634,1,1,0,0
76,Married,1,46415,0,1,0,1
31,Single,0,7907,1,0,1,0
47,Divorced,1,93825,1,1,1,0
58,Married,0,30780,0,1,0,1
21,Single,1,55879,0,1,0,1
76,Married,0,83159,0,1,0,1
21,Married,1,33085,1,0,1,0
45,Single,1,63499,0,0,0,1
25,Married,0,18426,0,1,0,1
19,Married,0,46197,0,1,1,0
58,Married,0,5485,1,1,0,0
78,Married,0,47527,0,1,1,0
63,Divorced,1,62600,1,1,0,1
39,Married,0,96560,1,1,1,0
58,Married,0,89005,0,1,0,1
73,Single,0,79439,1,0,0,1
72,Divorced,1,66748,1,1,1,0
33,Single,1,56528,1,0,1,1
46,Single,1,25799,1,0,1,0
79,Single,1,44339,1,1,1,0
66,Divorced,0,14087,0,0,1,0
65,Single,1,5446,0,0,1,0
47,Single,0,48460,0,0,1,0
29,Single,1,92817,1,1,0,1
52,Married,0,56260,0,0,0,1
28,Single,0,12877,1,0,0,0
63,Divorced,0,22723,1,1,0,0
67,Divorced,0,10943,1,1,0,0
38,Married,0,8306,1,0,0,1
38,Divorced,1,34784,0,1,0,1
22,Divorced,0,18455,1,1,1,0
65,Married,0,88027,0,0,0,1
37,Single,0,69448,0,0,1,0
54,Married,0,27974,1,0,0,0
20,Single,1,25371,0,1,1,0
61,Single,1,96746,0,0,0,1
50,Divorced,0,99248,0,0,0,1
70,Married,0,1936,1,1,0,0
78,Divorced,0,31166,1,1,0,0
26,Divorced,0,23727,1,1,1,0
78,Single,1,61969,0,1,0,1
26,Divorced,1,26368,0,0,1,0
21,Married,0,66531,1,0,0,0
52,Divorced,0,37097,1,0,0,0
34,Divorced,0,32984,0,1,0,1
51,Single,0,48859,1,0,0,0
41,Married,0,42291,1,1,1,0
49,Divorced,1,63228,0,1,1,0
18,Single,1,90099,0,1,1,0
25,Divorced,0,20150,1,0,0,0
62,Married,1,20061,1,1,0,1
40,Divorced,1,27178,1,0,0,1
64,Divorced,1,98872,1,0,0,1
57,Single,0,54790,0,0,1,0
29,Divorced,1,63696,1,1,1,0
71,Single,1,13648,1,0,1,0
29,Married,0,59779,0,0,0,1
63,Divorced,1,34672,0,1,1,0
64,Married,0,67109,0,0,0,1
32,Married,1,58521,0,1,1,1
58,Divorced,0,32593,0,0,1,0
36,Single,0,11786,0,1,1,0
43,Married,1,92036,0,1,1,0
69,Married,1,7815,1,1,0,0
46,Divorced,0,19966,1,1,0,0
39,Divorced,0,11794,0,1,1,0
57,Divorced,1,29423,1,0,1,0
38,Divorced,1,97480,1,0,0,1
68,Divorced,1,19302,0,0,1,0
55,Divorced,1,59064,0,0,1,0
37,Single,0,84800,0,1,1,0
74,Married,0,83140,0,1,0,1
46,Single,0,25835,0,0,0,1
68,Single,1,71356,1,1,1,0
21,Divorced,1,47282,1,0,1,0
72,Married,0,50714,0,1,0,0
24,Single,0,65035,0,1,0,1
45,Divorced,0,21814,1,0,0,0
45,Divorced,0,22089,1,0,0,0
21,Married,0,71162,1,1,0,1
39,Single,0,53831,0,0,0,1
29,Single,1,30746,0,0,0,0
62,Single,0,79673,1,0,0,0
20,Divorced,0,49940,0,0,1,0
39,Married,0,84796,1,1,1,0
61,Married,0,34476,0,1,0,1
19,Single,0,24283,0,1,1,0
41,Divorced,0,-231,1,1,0,0
51,Single,0,40278,1,0,1,0
44,Married,1,44994,0,0,0,1
72,Divorced,0,60898,1,0,0,1
58,Single,1,13634,0,1,1,0
18,Single,1,8965,1,1,1,0
25,Divorced,1,25566,1,1,1,0
40,Married,0,50196,0,1,1,0
55,Divorced,0,96679,0,0,1,0
23,Single,0,46285,0,0,0,0
39,Single,0,53499,1,0,0,0
42,Single,0,17420,1,1,0,0
35,Single,0,23236,0,1,1,0
34,Married,0,4218,1,1,0,0
78,Married,0,47892,0,1,0,1
29,Single,0,72031,0,1,1,0
23,Married,0,97389,0,1,0,1
43,Married,1,62057,0,0,1,1
44,Married,0,76609,0,1,1,0
25,Single,0,74907,1,1,0,0
36,Divorced,0,81130,1,1,0,0
77,Divorced,1,9226,0,0,1,0
59,Divorced,0,50271,1,0,1,0
18,Single,0,8046,0,1,0,0
74,Married,1,35117,1,0,0,1
46,Married,0,2965,1,0,0,0
62,Single,1,57478,0,0,0,1
66,Single,1,76872,1,1,0,1
52,Divorced,1,55277,0,0,1,0
57,Divorced,1,83379,1,0,1,1
31,Single,0,57613,0,0,0,0
52,Divorced,1,15373,0,1,0,0
65,Married,1,43452,0,0,0,1
62,Single,0,48089,0,1,0,0
37,Single,0,4654,0,0,0,0
73,Married,0,29280,0,1,1,0
66,Married,1,54141,1,1,1,0
30,Married,0,85943,0,1,0,1
78,Divorced,1,65894,1,1,0,1
55,Single,1,24583,0,1,0,0
66,Divorced,0,92242,1,0,1,0
63,Married,0,4360,0,0,1,0
66,Divorced,0,51968,0,0,1,0
79,Married,0,1743,1,1,0,0
25,Divorced,0,5159,0,1,0,1
60,Divorced,0,30151,0,1,1,0
37,Married,1,-1482,0,0,1,0
77,Divorced,1,14652,0,1,0,1
50,Single,0,76461,1,1,1,0
43,Divorced,1,69011,0,1,1,0
56,Divorced,1,40348,1,1,1,0
38,Single,1,73422,0,0,0,1
70,Married,1,75001,0,1,0,1
66,Single,1,74757,0,1,1,0
79,Divorced,1,22395,0,1,1,0
59,Married,0,335,1,1,0,1
60,Divorced,0,99978,0,0,0,1
71,Divorced,0,68112,0,1,1,0
79,Single,1,-1500,0,0,1,0
58,Single,0,90211,1,0,1,0
26,Married,0,6083,1,1,0,0
41,Married,0,79256,1,1,1,0
54,Married,1,3543,1,0,1,0
66,Divorced,0,66812,0,1,1,0
58,Single,1,50237,0,1,1,0
34,Single,0,94171,1,0,1,0
41,Single,0,87716,0,0,0,1
38,Married,0,4613,0,0,1,0
68,Single,1,64863,1,0,1,0
76,Single,1,38540,0,0,0,1
56,Single,1,74202,1,0,0,1
72,Married,1,24255,1,1,1,0
58,Single,1,83666,1,1,1,0
